Tipo de Unidade,Unidade,Categoria,racacor,Total
G - Programas Conjuntos,Interunidades Licenciatura São Carlos,Pós-Doutorando,Pard,0
G - Programas Conjuntos,Interunidades Licenciatura São Carlos,Pós-Doutorando,Pret,0
G - Programas Conjuntos,Interunidades Licenciatura São Carlos,Pós-Doutorando,N/I,0
G - Programas Conjuntos,Pró-G,Graduação,Amar,5
G - Programas Conjuntos,Pró-G,Graduação,Bran,75
G - Programas Conjuntos,Pró-G,Graduação,Indig,0
G - Programas Conjuntos,Pró-G,Graduação,Pard,12
G - Programas Conjuntos,Pró-G,Graduação,Pret,0
G - Programas Conjuntos,Pró-G,Graduação,N/I,11
G - Programas Conjuntos,Pró-G,Pós-Graduação,Amar,0
G - Programas Conjuntos,Pró-G,Pós-Graduação,Bran,0
G - Programas Conjuntos,Pró-G,Pós-Graduação,Indig,0
G - Programas Conjuntos,Pró-G,Pós-Graduação,Pard,0
G - Programas Conjuntos,Pró-G,Pós-Graduação,Pret,0
G - Programas Conjuntos,Pró-G,Pós-Graduação,N/I,0
G - Programas Conjuntos,Pró-G,Pós-Doutorando,Amar,0
G - Programas Conjuntos,Pró-G,Pós-Doutorando,Bran,0
G - Programas Conjuntos,Pró-G,Pós-Doutorando,Indig,0
G - Programas Conjuntos,Pró-G,Pós-Doutorando,Pard,0
G - Programas Conjuntos,Pró-G,Pós-Doutorando,Pret,0
G - Programas Conjuntos,Pró-G,Pós-Doutorando,N/I,0
